user_id,signup_date,first_seen_date,last_seen_date,user_segment,age_bucket,primary_device_type,primary_os,country,region,city,is_kids_profile,updated_at
user_3875,2025-09-23,2025-09-23,2025-11-25,ad_supported,18-24,mobile,Android,UK,SCT,Edinburgh,False,2025-11-25
user_3876,2025-11-11,2025-11-11,2026-02-01,ad_supported,55+,tablet,Android,CA,BC,Vancouver,False,2026-02-01
user_3877,2025-05-23,2025-05-23,2025-09-02,premium,25-34,tablet,Android,US,WA,Seattle,False,2025-09-02
user_3878,2025-05-29,2025-05-29,2025-06-20,premium,35-44,desktop,Windows,UK,SCT,Edinburgh,False,2025-06-20
user_3879,2025-03-05,2025-03-05,2025-06-19,premium,45-54,tablet,iOS,CA,BC,Vancouver,False,2025-06-19
user_3880,2025-07-10,2025-07-10,2025-08-26,ad_supported,25-34,desktop,Windows,CA,BC,Vancouver,False,2025-08-26
user_3881,2025-12-08,2025-12-08,2026-02-23,premium,45-54,tv,tvOS,CA,ON,Toronto,False,2026-02-23
user_3882,2025-01-21,2025-01-21,2025-07-14,premium,45-54,mobile,Android,UK,ENG,London,False,2025-07-14
user_3883,2025-06-28,2025-06-28,2025-07-13,premium,35-44,mobile,Android,US,CA,Los Angeles,False,2025-07-13
user_3884,2025-01-06,2025-01-06,2025-01-23,premium,25-34,desktop,macOS,UK,ENG,London,False,2025-01-23
user_3885,2025-09-06,2025-09-06,2025-09-25,premium,25-34,tv,Roku,US,WA,Seattle,False,2025-09-25
user_3886,2025-07-06,2025-07-06,2025-12-27,kids,13-17,tablet,Android,US,NY,New York,True,2025-12-27
user_3887,2025-06-07,2025-06-07,2025-06-27,premium,25-34,tv,tvOS,CA,ON,Toronto,False,2025-06-27
user_3888,2025-08-18,2025-08-18,2026-01-25,premium,45-54,tablet,iOS,US,WA,Seattle,False,2026-01-25
user_3889,2025-11-04,2025-11-04,2026-04-30,ad_supported,35-44,desktop,macOS,US,WA,Seattle,False,2026-04-30
user_3890,2025-06-14,2025-06-14,2025-07-17,ad_supported,18-24,tv,tvOS,US,WA,Seattle,False,2025-07-17
user_3891,2025-01-02,2025-01-02,2025-04-11,ad_supported,35-44,desktop,Linux,CA,BC,Vancouver,False,2025-04-11
user_3892,2025-07-13,2025-07-13,2025-07-22,ad_supported,18-24,mobile,Android,CA,BC,Vancouver,False,2025-07-22
user_3893,2025-02-19,2025-02-19,2025-07-15,ad_supported,35-44,tv,tvOS,US,CA,Los Angeles,False,2025-07-15
user_3894,2025-04-01,2025-04-01,2025-04-04,premium,18-24,desktop,Windows,US,NY,New York,False,2025-04-04
user_3895,2025-01-13,2025-01-13,2025-02-11,kids,18-24,tv,Roku,CA,BC,Vancouver,True,2025-02-11
user_3896,2025-04-23,2025-04-23,2025-06-13,premium,35-44,mobile,Android,CA,BC,Vancouver,False,2025-06-13
user_3897,2025-07-18,2025-07-18,2025-08-09,ad_supported,45-54,tv,tvOS,UK,SCT,Edinburgh,False,2025-08-09
user_3898,2025-04-13,2025-04-13,2025-05-05,ad_supported,18-24,tablet,iOS,CA,BC,Vancouver,False,2025-05-05
user_3899,2025-04-25,2025-04-25,2025-05-11,ad_supported,55+,tablet,iOS,CA,BC,Vancouver,False,2025-05-11
user_3900,2025-07-18,2025-07-18,2025-09-25,ad_supported,18-24,tablet,iOS,UK,ENG,London,False,2025-09-25
user_3901,2025-08-30,2025-08-30,2026-02-03,ad_supported,25-34,tv,Android TV,UK,ENG,London,False,2026-02-03
user_3902,2025-02-26,2025-02-26,2025-08-13,ad_supported,13-17,tablet,Android,CA,ON,Toronto,False,2025-08-13
user_3903,2025-06-20,2025-06-20,2025-11-05,ad_supported,35-44,tv,Roku,US,CA,Los Angeles,False,2025-11-05
user_3904,2025-06-16,2025-06-16,2025-12-11,ad_supported,25-34,desktop,macOS,UK,SCT,Edinburgh,False,2025-12-11
user_3905,2025-04-10,2025-04-10,2025-08-01,ad_supported,18-24,tv,Roku,UK,SCT,Edinburgh,False,2025-08-01
user_3906,2025-10-22,2025-10-22,2026-02-26,premium,35-44,tv,Roku,UK,ENG,London,False,2026-02-26
user_3907,2025-02-13,2025-02-13,2025-08-12,premium,25-34,desktop,macOS,US,CA,San Francisco,False,2025-08-12
user_3908,2025-10-05,2025-10-05,2026-01-27,ad_supported,55+,mobile,iOS,UK,SCT,Edinburgh,False,2026-01-27
user_3909,2025-10-18,2025-10-18,2025-11-08,kids,55+,mobile,Android,CA,ON,Toronto,True,2025-11-08
user_3910,2025-09-05,2025-09-05,2026-01-02,ad_supported,35-44,tablet,iOS,US,NY,New York,False,2026-01-02
user_3911,2025-08-15,2025-08-15,2025-11-18,ad_supported,25-34,mobile,Android,CA,BC,Vancouver,False,2025-11-18
user_3912,2025-04-08,2025-04-08,2025-05-20,premium,25-34,mobile,Android,US,NY,New York,False,2025-05-20
user_3913,2025-01-12,2025-01-12,2025-03-19,premium,35-44,tablet,iOS,CA,ON,Toronto,False,2025-03-19
user_3914,2025-03-07,2025-03-07,2025-03-12,ad_supported,55+,tablet,iOS,CA,ON,Toronto,False,2025-03-12
user_3915,2025-12-29,2025-12-29,2026-04-25,kids,25-34,tv,Roku,US,WA,Seattle,True,2026-04-25
user_3916,2025-09-10,2025-09-10,2025-10-10,ad_supported,25-34,mobile,Android,CA,ON,Toronto,False,2025-10-10
user_3917,2025-07-15,2025-07-15,2025-12-05,ad_supported,25-34,mobile,Android,CA,BC,Vancouver,False,2025-12-05
user_3918,2025-03-03,2025-03-03,2025-05-30,premium,35-44,mobile,iOS,CA,ON,Toronto,False,2025-05-30
user_3919,2025-01-07,2025-01-07,2025-04-03,ad_supported,18-24,mobile,Android,US,CA,Los Angeles,False,2025-04-03
user_3920,2025-07-22,2025-07-22,2025-10-01,ad_supported,55+,desktop,macOS,CA,BC,Vancouver,False,2025-10-01
user_3921,2025-04-28,2025-04-28,2025-10-04,ad_supported,25-34,desktop,Windows,US,WA,Seattle,False,2025-10-04
user_3922,2025-01-11,2025-01-11,2025-05-24,premium,18-24,desktop,Linux,UK,SCT,Edinburgh,False,2025-05-24
user_3923,2025-09-28,2025-09-28,2025-11-02,kids,25-34,mobile,Android,UK,SCT,Edinburgh,True,2025-11-02
user_3924,2025-01-15,2025-01-15,2025-07-04,premium,25-34,tv,Roku,CA,BC,Vancouver,False,2025-07-04
user_3925,2025-12-26,2025-12-26,2026-06-21,ad_supported,25-34,mobile,Android,UK,SCT,Edinburgh,False,2026-06-21
user_3926,2025-07-14,2025-07-14,2025-08-27,premium,18-24,desktop,macOS,CA,ON,Toronto,False,2025-08-27
user_3927,2025-10-10,2025-10-10,2026-02-24,ad_supported,25-34,desktop,Linux,CA,BC,Vancouver,False,2026-02-24
user_3928,2025-11-14,2025-11-14,2026-04-04,ad_supported,13-17,mobile,iOS,US,CA,San Francisco,False,2026-04-04
user_3929,2025-07-18,2025-07-18,2025-08-21,ad_supported,35-44,desktop,macOS,CA,BC,Vancouver,False,2025-08-21
user_3930,2025-04-07,2025-04-07,2025-07-26,premium,55+,desktop,Linux,CA,ON,Toronto,False,2025-07-26
user_3931,2025-12-12,2025-12-12,2026-03-01,premium,25-34,desktop,Windows,US,NY,New York,False,2026-03-01
user_3932,2025-09-26,2025-09-26,2026-02-26,premium,55+,desktop,Linux,CA,ON,Toronto,False,2026-02-26
user_3933,2025-11-04,2025-11-04,2025-11-22,premium,25-34,tv,Android TV,CA,ON,Toronto,False,2025-11-22
user_3934,2025-07-27,2025-07-27,2025-08-08,ad_supported,45-54,mobile,iOS,CA,ON,Toronto,False,2025-08-08
user_3935,2025-05-26,2025-05-26,2025-08-15,ad_supported,45-54,desktop,Windows,US,CA,San Francisco,False,2025-08-15
user_3936,2025-10-23,2025-10-23,2026-02-03,ad_supported,35-44,tablet,Android,US,NY,New York,False,2026-02-03
user_3937,2025-05-17,2025-05-17,2025-08-05,ad_supported,35-44,mobile,iOS,US,NY,New York,False,2025-08-05
user_3938,2025-11-28,2025-11-28,2026-01-27,premium,18-24,desktop,Linux,US,WA,Seattle,False,2026-01-27
user_3939,2025-04-20,2025-04-20,2025-05-02,premium,25-34,desktop,Linux,UK,SCT,Edinburgh,False,2025-05-02
user_3940,2025-02-28,2025-02-28,2025-08-02,ad_supported,55+,tv,tvOS,US,WA,Seattle,False,2025-08-02
user_3941,2025-10-19,2025-10-19,2026-03-04,ad_supported,18-24,desktop,Windows,US,NY,New York,False,2026-03-04
user_3942,2025-03-13,2025-03-13,2025-06-02,ad_supported,18-24,desktop,Windows,UK,ENG,London,False,2025-06-02
user_3943,2025-12-20,2025-12-20,2026-05-22,ad_supported,25-34,desktop,Windows,CA,ON,Toronto,False,2026-05-22
user_3944,2025-09-23,2025-09-23,2025-10-18,ad_supported,45-54,tablet,Android,CA,ON,Toronto,False,2025-10-18
user_3945,2025-05-29,2025-05-29,2025-10-27,ad_supported,45-54,mobile,iOS,US,WA,Seattle,False,2025-10-27
user_3946,2025-03-25,2025-03-25,2025-07-13,ad_supported,18-24,desktop,macOS,US,NY,New York,False,2025-07-13
user_3947,2025-02-01,2025-02-01,2025-04-18,ad_supported,45-54,desktop,Linux,CA,BC,Vancouver,False,2025-04-18
user_3948,2025-01-26,2025-01-26,2025-06-20,ad_supported,25-34,desktop,macOS,UK,ENG,London,False,2025-06-20
user_3949,2025-06-09,2025-06-09,2025-10-02,ad_supported,35-44,mobile,iOS,CA,BC,Vancouver,False,2025-10-02
user_3950,2025-12-08,2025-12-08,2026-05-23,ad_supported,13-17,tv,Roku,US,NY,New York,False,2026-05-23
user_3951,2025-06-03,2025-06-03,2025-06-18,ad_supported,25-34,tv,tvOS,UK,ENG,London,False,2025-06-18
user_3952,2025-05-17,2025-05-17,2025-06-16,ad_supported,25-34,mobile,iOS,US,NY,New York,False,2025-06-16
user_3953,2025-01-15,2025-01-15,2025-05-04,premium,18-24,tv,Android TV,UK,ENG,London,False,2025-05-04
user_3954,2025-03-16,2025-03-16,2025-08-12,ad_supported,18-24,desktop,Linux,US,NY,New York,False,2025-08-12
user_3955,2025-06-07,2025-06-07,2025-09-22,premium,18-24,tv,tvOS,UK,SCT,Edinburgh,False,2025-09-22
user_3956,2025-10-27,2025-10-27,2025-12-24,premium,18-24,tablet,Android,CA,BC,Vancouver,False,2025-12-24
user_3957,2025-07-29,2025-07-29,2025-11-30,premium,55+,tablet,Android,UK,ENG,London,False,2025-11-30
user_3958,2026-01-01,2026-01-01,2026-04-04,ad_supported,13-17,desktop,Linux,UK,ENG,London,False,2026-04-04
user_3959,2025-08-04,2025-08-04,2025-09-28,ad_supported,13-17,tablet,iOS,US,WA,Seattle,False,2025-09-28
user_3960,2025-07-18,2025-07-18,2025-11-20,kids,25-34,tv,Roku,US,CA,Los Angeles,True,2025-11-20
user_3961,2025-07-12,2025-07-12,2025-08-08,ad_supported,25-34,tv,Roku,US,NY,New York,False,2025-08-08
user_3962,2025-06-03,2025-06-03,2025-07-07,ad_supported,25-34,tablet,Android,US,NY,New York,False,2025-07-07
user_3963,2025-02-27,2025-02-27,2025-08-09,premium,25-34,desktop,Windows,US,CA,Los Angeles,False,2025-08-09
user_3964,2025-06-07,2025-06-07,2025-11-11,ad_supported,25-34,tv,tvOS,CA,ON,Toronto,False,2025-11-11
user_3965,2025-11-07,2025-11-07,2026-02-19,ad_supported,55+,tablet,Android,CA,ON,Toronto,False,2026-02-19
user_3966,2025-12-23,2025-12-23,2026-06-15,premium,35-44,tv,Android TV,CA,BC,Vancouver,False,2026-06-15
user_3967,2025-06-14,2025-06-14,2025-08-30,ad_supported,18-24,desktop,Linux,US,NY,New York,False,2025-08-30
user_3968,2025-09-16,2025-09-16,2025-09-21,ad_supported,25-34,mobile,iOS,CA,BC,Vancouver,False,2025-09-21
user_3969,2025-04-27,2025-04-27,2025-08-18,premium,45-54,tablet,Android,UK,SCT,Edinburgh,False,2025-08-18
user_3970,2025-02-19,2025-02-19,2025-07-11,ad_supported,25-34,mobile,iOS,UK,ENG,London,False,2025-07-11
user_3971,2025-01-15,2025-01-15,2025-06-02,premium,45-54,mobile,Android,CA,ON,Toronto,False,2025-06-02
user_3972,2025-07-31,2025-07-31,2025-08-17,ad_supported,55+,desktop,Windows,CA,BC,Vancouver,False,2025-08-17
user_3973,2025-07-01,2025-07-01,2025-09-16,premium,18-24,tablet,iOS,CA,BC,Vancouver,False,2025-09-16
user_3974,2025-12-03,2025-12-03,2025-12-13,ad_supported,45-54,tv,tvOS,UK,SCT,Edinburgh,False,2025-12-13
user_3975,2025-05-19,2025-05-19,2025-07-16,ad_supported,45-54,tv,Roku,US,WA,Seattle,False,2025-07-16
user_3976,2025-12-07,2025-12-07,2026-02-08,ad_supported,18-24,mobile,iOS,US,WA,Seattle,False,2026-02-08
user_3977,2025-03-04,2025-03-04,2025-05-13,ad_supported,25-34,mobile,iOS,CA,BC,Vancouver,False,2025-05-13
user_3978,2025-09-21,2025-09-21,2025-12-19,kids,35-44,desktop,Linux,UK,SCT,Edinburgh,True,2025-12-19
user_3979,2025-05-09,2025-05-09,2025-09-12,premium,18-24,mobile,Android,US,NY,New York,False,2025-09-12
user_3980,2025-07-19,2025-07-19,2025-12-23,ad_supported,55+,mobile,Android,UK,ENG,London,False,2025-12-23
user_3981,2025-07-04,2025-07-04,2025-08-01,kids,18-24,tablet,iOS,UK,ENG,London,True,2025-08-01
user_3982,2025-01-23,2025-01-23,2025-07-03,kids,18-24,tablet,Android,US,WA,Seattle,True,2025-07-03
user_3983,2025-07-18,2025-07-18,2025-08-16,premium,18-24,desktop,macOS,US,CA,Los Angeles,False,2025-08-16
user_3984,2025-11-21,2025-11-21,2025-12-23,ad_supported,25-34,tablet,iOS,US,WA,Seattle,False,2025-12-23
user_3985,2025-04-20,2025-04-20,2025-05-06,ad_supported,18-24,tablet,iOS,UK,SCT,Edinburgh,False,2025-05-06
user_3986,2025-04-28,2025-04-28,2025-06-08,ad_supported,35-44,tablet,Android,CA,BC,Vancouver,False,2025-06-08
user_3987,2025-09-20,2025-09-20,2025-12-23,ad_supported,18-24,desktop,macOS,UK,ENG,London,False,2025-12-23
user_3988,2025-10-01,2025-10-01,2025-10-24,ad_supported,25-34,tv,Android TV,CA,BC,Vancouver,False,2025-10-24
user_3989,2025-08-23,2025-08-23,2026-01-28,premium,25-34,desktop,macOS,UK,ENG,London,False,2026-01-28
user_3990,2025-01-21,2025-01-21,2025-04-26,premium,18-24,tv,Android TV,CA,ON,Toronto,False,2025-04-26
user_3991,2025-10-24,2025-10-24,2026-03-09,premium,55+,desktop,Linux,CA,BC,Vancouver,False,2026-03-09
user_3992,2025-04-17,2025-04-17,2025-05-25,premium,55+,tablet,Android,UK,SCT,Edinburgh,False,2025-05-25
user_3993,2025-07-20,2025-07-20,2025-11-21,kids,45-54,tv,Android TV,CA,ON,Toronto,True,2025-11-21
user_3994,2025-12-21,2025-12-21,2026-05-22,ad_supported,35-44,desktop,Windows,US,NY,New York,False,2026-05-22
user_3995,2025-07-16,2025-07-16,2025-11-12,premium,25-34,tv,tvOS,CA,BC,Vancouver,False,2025-11-12
user_3996,2025-06-30,2025-06-30,2025-12-23,ad_supported,25-34,mobile,Android,UK,ENG,London,False,2025-12-23
user_3997,2025-05-11,2025-05-11,2025-08-13,ad_supported,25-34,desktop,macOS,UK,SCT,Edinburgh,False,2025-08-13
user_3998,2025-05-14,2025-05-14,2025-05-18,premium,55+,mobile,iOS,CA,BC,Vancouver,False,2025-05-18
user_3999,2025-03-08,2025-03-08,2025-05-15,ad_supported,55+,tv,Android TV,UK,ENG,London,False,2025-05-15
user_4000,2025-03-01,2025-03-01,2025-06-12,ad_supported,35-44,mobile,Android,UK,ENG,London,False,2025-06-12
user_4001,2025-12-19,2025-12-19,2025-12-25,premium,25-34,tv,Android TV,CA,ON,Toronto,False,2025-12-25
user_4002,2025-01-24,2025-01-24,2025-02-09,premium,45-54,mobile,Android,US,WA,Seattle,False,2025-02-09
user_4003,2025-08-26,2025-08-26,2026-01-14,premium,45-54,tablet,iOS,CA,ON,Toronto,False,2026-01-14
user_4004,2025-09-06,2025-09-06,2025-12-28,ad_supported,35-44,mobile,Android,US,CA,San Francisco,False,2025-12-28
user_4005,2025-02-16,2025-02-16,2025-05-05,premium,25-34,tablet,Android,CA,ON,Toronto,False,2025-05-05
user_4006,2025-06-28,2025-06-28,2025-07-18,premium,25-34,desktop,macOS,CA,BC,Vancouver,False,2025-07-18
user_4007,2025-12-16,2025-12-16,2026-02-14,premium,35-44,tv,Roku,CA,ON,Toronto,False,2026-02-14
user_4008,2025-01-05,2025-01-05,2025-07-02,ad_supported,25-34,tablet,iOS,US,WA,Seattle,False,2025-07-02
user_4009,2025-06-15,2025-06-15,2025-11-14,ad_supported,55+,tablet,Android,US,WA,Seattle,False,2025-11-14
user_4010,2025-11-05,2025-11-05,2026-03-05,ad_supported,55+,tv,Roku,US,WA,Seattle,False,2026-03-05
user_4011,2025-12-03,2025-12-03,2026-03-27,premium,45-54,tablet,Android,UK,ENG,London,False,2026-03-27
user_4012,2025-09-08,2025-09-08,2025-10-06,kids,18-24,desktop,macOS,CA,BC,Vancouver,True,2025-10-06
user_4013,2025-01-14,2025-01-14,2025-04-05,kids,13-17,desktop,Linux,UK,SCT,Edinburgh,True,2025-04-05
user_4014,2025-07-15,2025-07-15,2025-11-21,premium,45-54,mobile,Android,US,WA,Seattle,False,2025-11-21
user_4015,2025-01-25,2025-01-25,2025-01-27,ad_supported,55+,mobile,Android,US,NY,New York,False,2025-01-27
user_4016,2025-08-02,2025-08-02,2025-11-25,kids,18-24,tablet,iOS,US,WA,Seattle,True,2025-11-25
user_4017,2025-04-05,2025-04-05,2025-04-19,ad_supported,35-44,mobile,iOS,UK,SCT,Edinburgh,False,2025-04-19
user_4018,2025-06-11,2025-06-11,2025-07-22,premium,25-34,tablet,iOS,UK,SCT,Edinburgh,False,2025-07-22
user_4019,2025-03-26,2025-03-26,2025-07-05,ad_supported,25-34,tablet,Android,US,CA,Los Angeles,False,2025-07-05
user_4020,2025-07-29,2025-07-29,2025-11-22,ad_supported,25-34,desktop,Linux,UK,SCT,Edinburgh,False,2025-11-22
user_4021,2025-05-08,2025-05-08,2025-05-24,ad_supported,25-34,desktop,Windows,US,NY,New York,False,2025-05-24
user_4022,2025-11-10,2025-11-10,2026-02-11,ad_supported,25-34,desktop,Windows,US,NY,New York,False,2026-02-11
user_4023,2025-10-09,2025-10-09,2025-10-21,ad_supported,18-24,tablet,Android,CA,BC,Vancouver,False,2025-10-21
user_4024,2025-02-11,2025-02-11,2025-03-11,ad_supported,45-54,mobile,iOS,CA,ON,Toronto,False,2025-03-11
user_4025,2025-06-12,2025-06-12,2025-07-29,ad_supported,45-54,desktop,macOS,CA,ON,Toronto,False,2025-07-29
user_4026,2025-04-05,2025-04-05,2025-05-08,ad_supported,18-24,desktop,Linux,US,WA,Seattle,False,2025-05-08
user_4027,2025-03-14,2025-03-14,2025-08-17,ad_supported,18-24,tablet,Android,UK,ENG,London,False,2025-08-17
user_4028,2025-08-07,2025-08-07,2025-10-29,premium,18-24,mobile,Android,CA,ON,Toronto,False,2025-10-29
user_4029,2025-11-17,2025-11-17,2025-12-08,ad_supported,18-24,desktop,Linux,US,WA,Seattle,False,2025-12-08
user_4030,2025-08-05,2025-08-05,2025-10-13,ad_supported,25-34,desktop,macOS,CA,BC,Vancouver,False,2025-10-13
user_4031,2025-04-23,2025-04-23,2025-05-07,ad_supported,18-24,tv,Android TV,CA,ON,Toronto,False,2025-05-07
user_4032,2025-03-06,2025-03-06,2025-05-05,ad_supported,13-17,tablet,iOS,UK,SCT,Edinburgh,False,2025-05-05
user_4033,2025-05-29,2025-05-29,2025-07-22,premium,45-54,mobile,iOS,CA,BC,Vancouver,False,2025-07-22
user_4034,2025-02-06,2025-02-06,2025-06-15,ad_supported,35-44,mobile,Android,UK,SCT,Edinburgh,False,2025-06-15
user_4035,2025-07-26,2025-07-26,2025-11-04,premium,25-34,mobile,Android,US,WA,Seattle,False,2025-11-04
user_4036,2025-09-12,2025-09-12,2026-01-14,premium,55+,mobile,iOS,CA,BC,Vancouver,False,2026-01-14
user_4037,2025-06-04,2025-06-04,2025-10-10,ad_supported,18-24,tablet,iOS,US,NY,New York,False,2025-10-10
user_4038,2025-11-23,2025-11-23,2026-05-15,ad_supported,25-34,tablet,Android,CA,BC,Vancouver,False,2026-05-15
user_4039,2025-09-07,2025-09-07,2025-12-04,ad_supported,25-34,mobile,iOS,US,CA,Los Angeles,False,2025-12-04
user_4040,2025-07-10,2025-07-10,2025-08-13,premium,25-34,mobile,Android,UK,ENG,London,False,2025-08-13
user_4041,2025-01-24,2025-01-24,2025-05-18,ad_supported,18-24,desktop,macOS,CA,ON,Toronto,False,2025-05-18
user_4042,2025-04-21,2025-04-21,2025-07-14,kids,25-34,mobile,Android,US,CA,Los Angeles,True,2025-07-14
user_4043,2025-09-23,2025-09-23,2025-10-23,premium,18-24,tablet,Android,CA,ON,Toronto,False,2025-10-23
user_4044,2025-02-02,2025-02-02,2025-03-15,ad_supported,35-44,mobile,Android,US,CA,Los Angeles,False,2025-03-15
user_4045,2025-11-10,2025-11-10,2026-03-25,premium,35-44,desktop,macOS,US,CA,San Francisco,False,2026-03-25
user_4046,2025-12-31,2025-12-31,2026-04-15,premium,55+,desktop,Linux,UK,SCT,Edinburgh,False,2026-04-15
user_4047,2025-12-01,2025-12-01,2026-04-26,ad_supported,25-34,desktop,Windows,US,NY,New York,False,2026-04-26
user_4048,2025-03-03,2025-03-03,2025-04-20,ad_supported,13-17,desktop,Windows,CA,ON,Toronto,False,2025-04-20
user_4049,2025-08-18,2025-08-18,2025-12-06,premium,18-24,desktop,Linux,UK,ENG,London,False,2025-12-06
user_4050,2025-02-24,2025-02-24,2025-08-15,premium,45-54,tv,Android TV,UK,SCT,Edinburgh,False,2025-08-15
user_4051,2025-07-10,2025-07-10,2025-08-12,kids,45-54,mobile,iOS,CA,BC,Vancouver,True,2025-08-12
user_4052,2025-01-03,2025-01-03,2025-06-25,ad_supported,25-34,desktop,Linux,UK,ENG,London,False,2025-06-25
user_4053,2025-03-05,2025-03-05,2025-08-21,ad_supported,35-44,desktop,macOS,US,NY,New York,False,2025-08-21
user_4054,2025-01-02,2025-01-02,2025-03-01,ad_supported,25-34,tv,Android TV,CA,BC,Vancouver,False,2025-03-01
user_4055,2025-05-27,2025-05-27,2025-10-01,ad_supported,18-24,mobile,iOS,CA,BC,Vancouver,False,2025-10-01
user_4056,2025-02-12,2025-02-12,2025-03-25,kids,55+,tablet,Android,UK,SCT,Edinburgh,True,2025-03-25
user_4057,2025-12-18,2025-12-18,2026-03-23,ad_supported,13-17,desktop,Windows,US,CA,Los Angeles,False,2026-03-23
user_4058,2025-10-02,2025-10-02,2025-12-22,ad_supported,45-54,tv,tvOS,UK,SCT,Edinburgh,False,2025-12-22
user_4059,2025-10-18,2025-10-18,2026-03-31,premium,18-24,desktop,macOS,CA,BC,Vancouver,False,2026-03-31
user_4060,2025-03-29,2025-03-29,2025-07-27,ad_supported,35-44,desktop,Linux,CA,BC,Vancouver,False,2025-07-27
user_4061,2025-07-04,2025-07-04,2025-07-23,ad_supported,18-24,mobile,iOS,US,WA,Seattle,False,2025-07-23
user_4062,2025-08-31,2025-08-31,2025-11-06,ad_supported,35-44,desktop,Linux,UK,SCT,Edinburgh,False,2025-11-06
user_4063,2025-07-14,2025-07-14,2025-08-31,ad_supported,18-24,tv,tvOS,UK,SCT,Edinburgh,False,2025-08-31
user_4064,2025-08-20,2025-08-20,2025-09-09,premium,45-54,desktop,Linux,CA,ON,Toronto,False,2025-09-09
user_4065,2025-08-02,2025-08-02,2025-12-20,premium,35-44,desktop,Linux,CA,BC,Vancouver,False,2025-12-20
user_4066,2025-07-23,2025-07-23,2026-01-04,premium,18-24,desktop,macOS,CA,BC,Vancouver,False,2026-01-04
user_4067,2025-01-17,2025-01-17,2025-03-07,ad_supported,18-24,tv,Roku,US,WA,Seattle,False,2025-03-07
user_4068,2025-04-18,2025-04-18,2025-06-19,premium,25-34,desktop,Linux,UK,ENG,London,False,2025-06-19
user_4069,2025-11-18,2025-11-18,2026-03-02,ad_supported,45-54,tablet,iOS,UK,SCT,Edinburgh,False,2026-03-02
user_4070,2025-03-24,2025-03-24,2025-05-06,premium,45-54,mobile,iOS,UK,ENG,London,False,2025-05-06
user_4071,2025-04-14,2025-04-14,2025-07-02,premium,35-44,tv,Roku,UK,SCT,Edinburgh,False,2025-07-02
user_4072,2025-07-22,2025-07-22,2025-12-13,ad_supported,18-24,tv,Android TV,CA,BC,Vancouver,False,2025-12-13
user_4073,2025-03-23,2025-03-23,2025-08-07,ad_supported,45-54,tv,Android TV,UK,ENG,London,False,2025-08-07
user_4074,2025-11-28,2025-11-28,2025-12-20,premium,25-34,mobile,iOS,US,NY,New York,False,2025-12-20
user_4075,2025-02-21,2025-02-21,2025-03-04,ad_supported,45-54,tv,Android TV,US,NY,New York,False,2025-03-04
user_4076,2025-08-26,2025-08-26,2025-09-01,ad_supported,45-54,tablet,iOS,CA,ON,Toronto,False,2025-09-01
user_4077,2025-04-02,2025-04-02,2025-07-12,ad_supported,25-34,tv,Android TV,US,CA,Los Angeles,False,2025-07-12
user_4078,2025-07-28,2025-07-28,2025-10-24,premium,18-24,mobile,Android,UK,ENG,London,False,2025-10-24
user_4079,2025-06-14,2025-06-14,2025-12-01,ad_supported,25-34,desktop,Windows,US,CA,Los Angeles,False,2025-12-01
user_4080,2025-02-13,2025-02-13,2025-06-15,ad_supported,13-17,tv,tvOS,CA,BC,Vancouver,False,2025-06-15
user_4081,2025-02-21,2025-02-21,2025-07-17,premium,45-54,tablet,Android,US,WA,Seattle,False,2025-07-17
user_4082,2025-01-16,2025-01-16,2025-04-12,premium,18-24,tv,Roku,US,WA,Seattle,False,2025-04-12
user_4083,2025-07-15,2025-07-15,2025-12-30,premium,45-54,tablet,Android,UK,SCT,Edinburgh,False,2025-12-30
user_4084,2025-12-16,2025-12-16,2026-06-13,premium,18-24,tv,Roku,UK,ENG,London,False,2026-06-13
user_4085,2025-05-18,2025-05-18,2025-08-31,kids,13-17,tablet,iOS,US,WA,Seattle,True,2025-08-31
user_4086,2025-03-15,2025-03-15,2025-04-10,ad_supported,25-34,desktop,Linux,UK,SCT,Edinburgh,False,2025-04-10
user_4087,2025-11-29,2025-11-29,2026-02-13,premium,35-44,tablet,iOS,UK,ENG,London,False,2026-02-13
user_4088,2025-03-20,2025-03-20,2025-08-03,ad_supported,25-34,tv,Android TV,US,CA,Los Angeles,False,2025-08-03
user_4089,2025-01-01,2025-01-01,2025-02-14,premium,25-34,tv,Roku,US,NY,New York,False,2025-02-14
user_4090,2025-12-28,2025-12-28,2026-04-04,ad_supported,25-34,tablet,iOS,UK,SCT,Edinburgh,False,2026-04-04
user_4091,2025-03-17,2025-03-17,2025-04-14,ad_supported,18-24,desktop,Windows,CA,BC,Vancouver,False,2025-04-14
user_4092,2025-01-10,2025-01-10,2025-06-23,ad_supported,18-24,desktop,Linux,CA,BC,Vancouver,False,2025-06-23
user_4093,2025-05-31,2025-05-31,2025-07-02,ad_supported,18-24,tv,Roku,UK,SCT,Edinburgh,False,2025-07-02
user_4094,2025-12-18,2025-12-18,2026-04-27,ad_supported,25-34,tv,tvOS,CA,ON,Toronto,False,2026-04-27
user_4095,2025-05-31,2025-05-31,2025-11-16,premium,18-24,tv,Android TV,UK,SCT,Edinburgh,False,2025-11-16
user_4096,2025-07-20,2025-07-20,2025-09-11,ad_supported,25-34,tablet,iOS,US,CA,Los Angeles,False,2025-09-11
user_4097,2025-08-24,2025-08-24,2025-10-16,premium,45-54,tablet,Android,US,WA,Seattle,False,2025-10-16
